time,1m,6m,1y,1.5y,2y,2.5y,3y,3.5y,4y,4.5y,5y,5.5y,6y,6.5y,7y,7.5y,8y,8.5y,9y,9.5y,10y,10.5y,11y,11.5y,12y,12.5y,13y,13.5y,14y,14.5y,15y,15.5y,16y,16.5y,17y,17.5y,18y,18.5y,19y,19.5y,20y,20.5y,21y,21.5y,22y,22.5y,23y,23.5y,24y,24.5y,25y
25/09/2015,0.05580022,0.051105959,0.051142263,0.051532735,0.051545183,0.051381222,0.051084517,0.050660384,0.050124786,0.049496164,0.048796579,0.048049897,0.047280498,0.046513636,0.045774091,0.045083774,0.044460221,0.04391266,0.043442679,0.043047059,0.042712639,0.042423358,0.042160094,0.041908245,0.04165684,0.041400279,0.041133989,0.040855524,0.040565019,0.040262764,0.039949057,0.039626004,0.039300177,0.038978818,0.038667909,0.038369464,0.038084724,0.037814928,0.037561314,0.037325124,0.037107595,0.036909968,0.036732858,0.036575175,0.036435534,0.036312551,0.036204843,0.036111025,0.036029715,0.035959528,0.035899081
26/09/2015,0.055171927,0.051435008,0.05162913,0.05201078,0.051950227,0.051673568,0.051248727,0.050694527,0.050032753,0.049283736,0.048470096,0.047616462,0.046748661,0.045893942,0.045079089,0.044327692,0.043658647,0.043081979,0.042599663,0.042208295,0.041893457,0.041637321,0.041418017,0.041217674,0.041022054,0.040822647,0.040612052,0.040385862,0.040143255,0.039883624,0.039606367,0.039313034,0.039010397,0.038706006,0.038406185,0.038113479,0.03782971,0.037556695,0.037296255,0.037050208,0.036820375,0.036608574,0.03641589,0.036241426,0.036083951,0.035942235,0.035815048,0.035701158,0.035599337,0.035508353,0.035426976
27/09/2015,0.055372278,0.051657907,0.051722431,0.051951552,0.05183157,0.051548309,0.051133852,0.050589288,0.049929122,0.049171536,0.048339634,0.047459453,0.046558497,0.045665759,0.044809807,0.044016024,0.043304961,0.04268802,0.042168408,0.041743698,0.041400057,0.041120041,0.040881825,0.040667521,0.040462776,0.040258699,0.040047443,0.039824133,0.039587403,0.03933609,0.039069036,0.038787331,0.038497422,0.038206543,0.037920725,0.037642362,0.037373158,0.037114817,0.036869044,0.036637541,0.036422014,0.036224166,0.036044987,0.035883577,0.035738719,0.0356092,0.035493804,0.035391317,0.035300524,0.035220209,0.03514916
28/09/2015,0.055692938,0.05097209,0.051177231,0.051520977,0.051445404,0.051161979,0.050717937,0.050124276,0.04940302,0.048578347,0.047678518,0.046734126,0.045777023,0.044840423,0.043956791,0.043155079,0.042458878,0.041881358,0.041426696,0.041092308,0.040862415,0.040716658,0.040628473,0.040574078,0.040531528,0.040484236,0.040418498,0.040325724,0.040203078,0.040048036,0.039858087,0.039633871,0.039383215,0.039114939,0.03883655,0.038551742,0.038263519,0.03797489,0.037688861,0.037408438,0.037136627,0.036876434,0.036629888,0.036396538,0.036175547,0.035966077,0.035767289,0.035578348,0.035398413,0.035226647,0.035062213
29/09/2015,0.055328768,0.050563776,0.051344813,0.051524229,0.051348216,0.051031845,0.050597524,0.050036079,0.049359063,0.048584613,0.047737359,0.046845693,0.045940158,0.045053169,0.044216861,0.043460281,0.042807356,0.042271531,0.041857301,0.041562216,0.041370428,0.041261375,0.041208073,0.041186272,0.041173547,0.041152845,0.041109975,0.041036105,0.040928353,0.040784146,0.04060093,0.040379424,0.040127707,0.039854861,0.039568637,0.039273003,0.038971258,0.038666701,0.038362628,0.03806234,0.037769133,0.037486304,0.037216107,0.036958193,0.036711813,0.036476215,0.03625065,0.036034367,0.035826618,0.03562665,0.035433715
30/09/2015,0.05611368,0.050407642,0.05058774,0.050990879,0.050993747,0.050812274,0.050483875,0.050010498,0.049407138,0.04869318,0.047894279,0.047039932,0.046162071,0.045294824,0.044472168,0.043724959,0.043078814,0.042548488,0.042139585,0.041850479,0.041665784,0.041565223,0.041521783,0.04151093,0.041509858,0.041501001,0.041469569,0.041406314,0.04130806,0.041171943,0.040995113,0.040778112,0.040528978,0.040256751,0.039969158,0.039670252,0.039363442,0.03905214,0.038739756,0.038429702,0.038125387,0.037830219,0.037546544,0.037274086,0.037012177,0.036760145,0.03651732,0.036283032,0.036056611,0.035837386,0.035624687
01/10/2015,0.055013351,0.050240499,0.049937688,0.050267832,0.050236124,0.050036679,0.049704583,0.049240562,0.048656691,0.047969636,0.047203174,0.046385707,0.045548801,0.044726675,0.043953589,0.043260505,0.042672884,0.042204833,0.041861006,0.041638592,0.041520758,0.041485661,0.041504633,0.04155172,0.041602795,0.041639283,0.041645509,0.041611832,0.04153512,0.041412564,0.041241378,0.041022478,0.040764852,0.040478543,0.040172164,0.039850375,0.039517157,0.039176491,0.038832359,0.038488742,0.038149621,0.037818973,0.037499562,0.037191202,0.036893267,0.036605134,0.036326178,0.036055776,0.035793302,0.035538132,0.035289643
02/10/2015,0.055133759,0.050638026,0.050308049,0.050425359,0.050294333,0.050058545,0.049718672,0.049259687,0.048685634,0.048008793,0.047250741,0.046438763,0.045603925,0.044780225,0.044001867,0.043299855,0.042699938,0.042216643,0.041855265,0.04161361,0.041475596,0.041420099,0.041419116,0.041447227,0.041480772,0.041501456,0.041493766,0.041448162,0.041361464,0.041230799,0.041053315,0.040829906,0.040569486,0.040282005,0.039975952,0.039655846,0.039325537,0.038988874,0.038649708,0.038311889,0.037979266,0.037655685,0.037343785,0.03704332,0.036753625,0.036474031,0.036203873,0.035942484,0.035689197,0.035443346,0.035204263
03/10/2015,0.055374641,0.051080512,0.050713332,0.050713096,0.050492492,0.050194609,0.049806803,0.049307355,0.048698252,0.047991047,0.047207278,0.046374574,0.045524457,0.044691203,0.043908951,0.0432081,0.042613711,0.042139301,0.041789243,0.041560257,0.041435436,0.041392863,0.041403986,0.041443059,0.041486147,0.041514853,0.041513551,0.041472823,0.041389579,0.041261013,0.041084348,0.04086074,0.040599406,0.040310543,0.040002788,0.039680729,0.039348303,0.039009448,0.038668102,0.038328204,0.037993691,0.037668496,0.037355269,0.037053733,0.036763206,0.036483009,0.036212459,0.035950875,0.035697575,0.035451877,0.035213102
04/10/2015,0.054915189,0.050892156,0.050944842,0.050812885,0.050493555,0.050139436,0.049724575,0.049214542,0.048604367,0.047902095,0.047127633,0.046307992,0.045474565,0.044661793,0.043904178,0.043232405,0.042671767,0.042235615,0.041927945,0.041744771,0.041668075,0.041674691,0.04173472,0.041821177,0.041908947,0.041978659,0.042013794,0.042004448,0.041947369,0.041839598,0.041678204,0.041464377,0.041207613,0.040918404,0.040605694,0.040274473,0.039929111,0.039573975,0.039213434,0.038851858,0.038493613,0.038143062,0.037803184,0.037473845,0.037154493,0.036844571,0.036543526,0.036250803,0.035965846,0.035688101,0.035417014
05/10/2015,0.055239335,0.05097594,0.050539157,0.050599857,0.05040909,0.050116828,0.049724782,0.049219043,0.048604585,0.047894227,0.047110155,0.046280487,0.045436903,0.04461374,0.043845185,0.043161582,0.042587928,0.042137427,0.041814162,0.041614245,0.041519946,0.041508438,0.041550278,0.04161894,0.041689744,0.041743729,0.04176474,0.041743137,0.041675748,0.041559675,0.041392053,0.041174081,0.040915038,0.040625153,0.040313114,0.039983729,0.039641209,0.039289764,0.038933604,0.038576937,0.038223975,0.03787892,0.037544614,0.037220895,0.036907194,0.036602945,0.036307581,0.036020536,0.035741241,0.035469131,0.035203639
06/10/2015,0.055511684,0.050793615,0.050760132,0.050660062,0.050311266,0.04989441,0.049408359,0.048830715,0.048160545,0.047407113,0.046590932,0.045739188,0.044882896,0.044055658,0.043290919,0.042618199,0.042061508,0.041632971,0.04133565,0.041164518,0.041100685,0.041120123,0.041192225,0.041289493,0.041386365,0.041463289,0.04150363,0.041497592,0.041442064,0.041334217,0.041171255,0.040954661,0.040694294,0.040400978,0.040083904,0.039748219,0.039398454,0.039039137,0.0386748,0.038309973,0.037949187,0.037596964,0.037256349,0.03692717,0.036608833,0.036300743,0.036002305,0.035712924,0.035432007,0.035158957,0.03489318
07/10/2015,0.055705492,0.051147154,0.050882557,0.050915356,0.050682634,0.050359533,0.049947851,0.049429394,0.048805451,0.048087247,0.047297172,0.046463714,0.045618564,0.044795603,0.044028337,0.043346378,0.042773833,0.042323178,0.041998148,0.041794489,0.041694437,0.041675186,0.04170753,0.041765275,0.041824094,0.041865456,0.041873601,0.041839255,0.041759386,0.041631219,0.041452012,0.041223152,0.040953986,0.040654761,0.04033414,0.039996922,0.039647328,0.039289579,0.038927897,0.038566504,0.038209619,0.037861458,0.037524823,0.037199496,0.036884869,0.036580333,0.036285279,0.035999099,0.035721183,0.035450924,0.035187713
08/10/2015,0.055195046,0.050886976,0.050904702,0.050654985,0.050246497,0.049844547,0.049411522,0.04890391,0.04831019,0.047634363,0.046894059,0.046114429,0.045325025,0.044558394,0.043847097,0.043220107,0.042700818,0.042300951,0.042023794,0.041864502,0.041805012,0.041822211,0.041886728,0.041972232,0.042054254,0.042114205,0.042136226,0.042111232,0.042036393,0.041909111,0.041726832,0.041491386,0.041212678,0.040901475,0.040566838,0.040213845,0.039847011,0.03947085,0.039089876,0.038708603,0.038331545,0.037963207,0.037606545,0.037261347,0.036927013,0.036602946,0.036288545,0.035983211,0.035686344,0.035397346,0.035115616
09/10/2015,0.055758075,0.050758227,0.050264413,0.050236351,0.049999219,0.049718635,0.04937493,0.048938641,0.048405133,0.047781522,0.047086599,0.046345866,0.045588978,0.044848634,0.044157615,0.043545271,0.043035511,0.042640646,0.042364706,0.042203507,0.042139692,0.042150817,0.042208154,0.042285926,0.042360165,0.042412625,0.042427694,0.042396458,0.042316097,0.042184015,0.041997659,0.041758871,0.041477469,0.041164104,0.040827716,0.040473317,0.040105369,0.039728337,0.039346681,0.038964867,0.038587356,0.0382186,0.037861501,0.037515835,0.037181002,0.036856402,0.036541433,0.036235497,0.035937992,0.035648319,0.035365877
10/10/2015,0.055419534,0.050676626,0.050228675,0.050171642,0.049928336,0.049649192,0.049314157,0.048893214,0.048380513,0.047781748,0.047114117,0.046401653,0.045672814,0.044959333,0.044293117,0.043702842,0.043211946,0.042832507,0.042568593,0.042416122,0.042358113,0.042372513,0.042431035,0.042508282,0.042580649,0.042630202,0.042641596,0.042606121,0.042521017,0.042383737,0.042191782,0.041947071,0.041659423,0.041339471,0.040996129,0.040634435,0.040258896,0.039874017,0.039484305,0.039094266,0.038708406,0.038331218,0.037965619,0.037611388,0.037267934,0.036934667,0.036610995,0.036296328,0.035990075,0.035691645,0.035400448
11/10/2015,0.055399867,0.051099875,0.050732243,0.050743224,0.050560026,0.050319441,0.050006037,0.049595502,0.049084769,0.048480589,0.047800333,0.047067792,0.04631102,0.045561533,0.044851449,0.044210092,0.043661942,0.04322043,0.042891274,0.042671927,0.042546912,0.04249545,0.04249016,0.042506418,0.04252135,0.042517647,0.04248051,0.04240162,0.042278382,0.042108402,0.041889335,0.041623236,0.041319921,0.04098998,0.040642169,0.040281147,0.039911023,0.039535908,0.039159908,0.038787133,0.038421693,0.038067683,0.037727667,0.03740121,0.037087529,0.03678584,0.036495359,0.036215304,0.035944892,0.035683338,0.035429859
12/10/2015,0.055444912,0.051647008,0.05143526,0.051445818,0.051242891,0.050964892,0.050599714,0.050125754,0.049542997,0.048860819,0.04809876,0.047282282,0.04644059,0.045605866,0.044810533,0.044084045,0.043451137,0.042925772,0.042514489,0.042215794,0.042015796,0.041895419,0.041829236,0.041794794,0.041771444,0.041744214,0.04170062,0.041633957,0.041542558,0.041424926,0.041279588,0.04110726,0.040912455,0.040700066,0.040474845,0.040239914,0.039997333,0.039749142,0.039497382,0.039244092,0.038991315,0.038741083,0.038494745,0.03825232,0.038013679,0.037778689,0.037547222,0.037319146,0.037094331,0.036872646,0.036653961
13/10/2015,0.055220784,0.051080522,0.050882855,0.051262966,0.051320762,0.051153057,0.05081075,0.050320868,0.049705328,0.048983999,0.04818196,0.047328114,0.04645369,0.045592153,0.044776678,0.044036898,0.043397591,0.042872257,0.042466913,0.042179181,0.041994262,0.041892003,0.041845928,0.041832676,0.041830752,0.041824523,0.041800857,0.041752746,0.041678297,0.041575775,0.041443475,0.041282038,0.041095998,0.040890255,0.04066957,0.040437135,0.040195164,0.039945858,0.039691417,0.039434041,0.03917593,0.038919277,0.038665537,0.038414804,0.038167027,0.037922154,0.037680132,0.037440911,0.037204438,0.036970661,0.036739529
14/10/2015,0.055237105,0.050968218,0.050596421,0.050980631,0.051079271,0.050960889,0.050665109,0.050215109,0.049631645,0.048935301,0.048152648,0.047314093,0.046452189,0.045601576,0.044796413,0.044066995,0.043438553,0.042924739,0.042531623,0.042256735,0.04208514,0.041996469,0.041964008,0.041964185,0.041975314,0.041981659,0.041969989,0.041933268,0.041869558,0.041777072,0.041654057,0.041501127,0.041322766,0.041123816,0.040908982,0.040681458,0.040443515,0.040197408,0.039945393,0.039689725,0.039432661,0.039176448,0.038922583,0.038671203,0.038422297,0.038175858,0.037931876,0.037690342,0.037451247,0.037214583,0.036980341
15/10/2015,0.055330614,0.050822643,0.050169839,0.050477314,0.050598461,0.050561612,0.05037256,0.05003905,0.049573194,0.048989522,0.048309987,0.047561593,0.046774632,0.045982626,0.045219456,0.044515915,0.043898071,0.043380904,0.042972213,0.042671403,0.042465767,0.042337202,0.042261261,0.042216359,0.042182666,0.042145922,0.04209418,0.042021144,0.041925096,0.041804455,0.041657669,0.041485292,0.041291278,0.041079887,0.040855253,0.040620177,0.040376647,0.040126642,0.039872141,0.039615124,0.039357567,0.039101444,0.038848049,0.038597473,0.038349679,0.038104632,0.037862295,0.037622632,0.037385609,0.037151187,0.036919333
16/10/2015,0.055190538,0.050734203,0.049958288,0.050291943,0.050509217,0.050586327,0.050501234,0.050253059,0.049853435,0.04931981,0.048677703,0.047956584,0.04718791,0.046405317,0.045642252,0.044928935,0.044290917,0.043743322,0.043294622,0.042945306,0.04268451,0.042496205,0.042358338,0.042251562,0.042158182,0.042065693,0.041963713,0.041846837,0.041713646,0.041562829,0.041393106,0.041204994,0.041001865,0.040787348,0.040564949,0.040336907,0.040104707,0.03986982,0.03963372,0.039397882,0.039163777,0.038932874,0.038706089,0.038483368,0.038264559,0.038049509,0.037838066,0.037630079,0.037425393,0.037223857,0.037025319
17/10/2015,0.055019585,0.050752229,0.04989803,0.050281032,0.050569362,0.050709414,0.050678898,0.050480029,0.050125305,0.049632503,0.049027505,0.048339918,0.047601122,0.046844423,0.046102882,0.045406415,0.044780535,0.044240552,0.043795339,0.043445832,0.043181831,0.042988136,0.042843754,0.042730108,0.042630153,0.042531783,0.042424884,0.042304172,0.042168163,0.042015475,0.041844757,0.041656366,0.041453343,0.041238959,0.041016376,0.04078761,0.040554006,0.0403169,0.040077629,0.039837529,0.039597936,0.03936018,0.039125107,0.038892718,0.038662933,0.03843567,0.038210847,0.037988383,0.037768195,0.037550203,0.037334325
18/10/2015,0.055450722,0.050425183,0.049645318,0.050097833,0.050384864,0.050501805,0.050451142,0.050241543,0.049885489,0.049399314,0.048807106,0.048136784,0.047418362,0.04668414,0.045966662,0.04529593,0.04469789,0.044188313,0.043776766,0.043464286,0.043240401,0.043089142,0.042988222,0.042917551,0.04285858,0.042797871,0.042724027,0.042631174,0.042517606,0.042381718,0.042221939,0.042038719,0.041835525,0.041616074,0.04138396,0.041141593,0.040890722,0.040633085,0.040370424,0.040104476,0.039836983,0.039569676,0.039303683,0.03903913,0.038776048,0.038514469,0.038254426,0.037995948,0.037739069,0.037483819,0.037230231
19/10/2015,0.054810637,0.050041605,0.049512549,0.050045506,0.050366934,0.05050203,0.05046361,0.050264482,0.049919917,0.04944764,0.048871486,0.048217946,0.047514862,0.046792062,0.04607978,0.045406275,0.044796415,0.044265859,0.043824705,0.043475018,0.043208157,0.043010246,0.042861379,0.042743561,0.042640162,0.042539034,0.042429813,0.042307069,0.042169044,0.042014064,0.041840491,0.041648498,0.041440936,0.041220869,0.040991254,0.040754033,0.040510583,0.040262279,0.040010493,0.039756597,0.039501965,0.039247962,0.038995465,0.038744546,0.038495206,0.038247446,0.038001265,0.037756664,0.037513641,0.037272198,0.037032334
20/10/2015,0.054509421,0.049354644,0.049340456,0.050090347,0.050365191,0.050335822,0.050117561,0.049761006,0.049286299,0.048707255,0.048044155,0.047323146,0.046574982,0.045831451,0.045121391,0.04446936,0.043895508,0.043410601,0.043019858,0.04272121,0.042503026,0.042349281,0.042239279,0.042154744,0.042078927,0.041999959,0.041907872,0.041797752,0.041668389,0.041518656,0.041347463,0.041155487,0.040945979,0.040722391,0.04048805,0.040245129,0.039995165,0.039739694,0.039480248,0.039218361,0.038955566,0.038693389,0.038432803,0.038173894,0.03791667,0.037661134,0.037407294,0.037155155,0.036904722,0.036656001,0.036408998
21/10/2015,0.054285735,0.049347151,0.049271607,0.050091188,0.050387051,0.050340631,0.0500855,0.049681899,0.049154321,0.048519915,0.047801946,0.047028951,0.046233516,0.045448541,0.044703382,0.04402246,0.043425317,0.042921726,0.042515768,0.042204268,0.041974657,0.041810133,0.041689587,0.041594581,0.041508294,0.041418975,0.04131682,0.041197103,0.041058768,0.040900837,0.040722371,0.040524209,0.040309746,0.040082569,0.039846129,0.039602586,0.039353405,0.039100047,0.038843974,0.038586644,0.038329519,0.038074051,0.037821134,0.037570783,0.037322931,0.037077514,0.036834465,0.036593719,0.03635521,0.036118874,0.035884643
22/10/2015,0.054386134,0.04946248,0.049684398,0.050193412,0.050261099,0.050059373,0.049688473,0.049188491,0.048574768,0.04786118,0.047070824,0.046233441,0.045383557,0.044556211,0.043782837,0.043089575,0.042497311,0.042016202,0.041650232,0.041395179,0.041236353,0.0411541,0.041123621,0.041122807,0.0411313,0.041134365,0.041119447,0.041080159,0.041014502,0.040920574,0.040796519,0.040642781,0.040463052,0.040261269,0.040041253,0.039805779,0.039557064,0.039297324,0.039028773,0.038753626,0.038474097,0.038192389,0.037909965,0.037627133,0.0373441,0.037061074,0.03677826,0.036495867,0.0362141,0.035933167,0.035653275
23/10/2015,0.054193547,0.049872157,0.04967524,0.050253505,0.050376742,0.050189416,0.049804338,0.049274749,0.048623972,0.047870877,0.047041987,0.046169868,0.045291364,0.044443361,0.043658563,0.042963441,0.04237872,0.041913487,0.041570386,0.041343517,0.041216503,0.041167909,0.041171372,0.041203567,0.041243077,0.041274431,0.041284416,0.041266451,0.04121847,0.041138496,0.04102461,0.040877449,0.040701106,0.040499922,0.040278098,0.040038669,0.039784082,0.039516779,0.039239203,0.038953794,0.038662995,0.038369233,0.038074104,0.03777796,0.037481051,0.037183627,0.036885938,0.036588233,0.036290764,0.03599378,0.03569753
24/10/2015,0.054579406,0.049880367,0.050072048,0.050616095,0.050660474,0.050417258,0.05000615,0.049471639,0.048828089,0.048087145,0.047270339,0.046406914,0.04553175,0.044681005,0.043887397,0.043177936,0.04257415,0.04208609,0.041717527,0.041463584,0.041308927,0.041233009,0.04121021,0.041217843,0.04123507,0.041246788,0.041240059,0.041208403,0.041149679,0.041061826,0.040942842,0.040793227,0.040616811,0.040417657,0.040199697,0.039965753,0.0397181,0.039459005,0.039190739,0.038915571,0.03863577,0.038353591,0.038070501,0.037786809,0.037502731,0.037218481,0.036934274,0.036650326,0.036366851,0.036084064,0.035802181
25/10/2015,0.054612767,0.050216559,0.050191926,0.050661139,0.050666722,0.050394914,0.049962075,0.049412175,0.048758209,0.048010696,0.047190639,0.046327103,0.045455047,0.044610804,0.043827278,0.043131604,0.042545439,0.042078776,0.041735291,0.041509734,0.041386195,0.041343288,0.041354329,0.041395626,0.041445403,0.041487827,0.041509295,0.04150301,0.041466675,0.041398071,0.04129505,0.041158161,0.0409915,0.040799404,0.040586076,0.040354595,0.040107494,0.039847301,0.039576546,0.039297757,0.039013462,0.038726172,0.038437524,0.038147879,0.037857499,0.037566646,0.037275581,0.036984565,0.036693862,0.036403732,0.036114436
26/10/2015,0.054248546,0.050248884,0.050270669,0.050684227,0.050657621,0.050375385,0.049946803,0.049411083,0.048778622,0.048058391,0.047270533,0.04644385,0.045613385,0.044815525,0.044083112,0.043442957,0.042916228,0.04251208,0.04223326,0.04207338,0.0420153,0.042036325,0.042108481,0.042206886,0.04230866,0.042397113,0.04245789,0.042484006,0.042473275,0.042423597,0.042332945,0.042202236,0.042036199,0.041839815,0.041617912,0.041374076,0.041111293,0.040832545,0.040540814,0.040239083,0.039930335,0.03961753,0.039302601,0.038986007,0.038668093,0.038349203,0.038029683,0.037709876,0.037390128,0.037070783,0.036752185
27/10/2015,0.054557888,0.049818869,0.049780581,0.050123033,0.050067567,0.049794585,0.049403161,0.048924462,0.048363844,0.047726952,0.047031124,0.046302654,0.045574471,0.044881263,0.044254443,0.043719625,0.043296751,0.042993875,0.042812783,0.042746194,0.042776293,0.042879785,0.043028183,0.043195847,0.043359123,0.043500598,0.043605248,0.043666045,0.043681099,0.043648605,0.043566842,0.043437295,0.043265544,0.043057433,0.042818622,0.042553285,0.042264895,0.04195692,0.041632826,0.041296081,0.040950154,0.040598485,0.040243331,0.039885265,0.039524738,0.039162197,0.038798092,0.03843287,0.038066981,0.037700874,0.037334996
28/10/2015,0.054986943,0.049486169,0.049645697,0.049937091,0.049849918,0.049578698,0.049214876,0.048781456,0.048277741,0.047705003,0.047077085,0.046417214,0.045755602,0.045124534,0.044553453,0.044066745,0.043683537,0.043411763,0.043253655,0.043202477,0.043241476,0.043348592,0.043496971,0.04366248,0.043822922,0.043962041,0.044065818,0.044127866,0.044146479,0.044120022,0.044046948,0.04392878,0.043770796,0.0435785,0.04335721,0.043110842,0.042842673,0.042555977,0.04225403,0.041940107,0.041617481,0.041289401,0.040957965,0.040623713,0.040287076,0.039948485,0.039608372,0.039267167,0.0389253,0.038583204,0.038241308
29/10/2015,0.054020763,0.049373846,0.049114355,0.049519699,0.049564478,0.04939854,0.049111418,0.048732866,0.048267639,0.047721574,0.047112109,0.046464948,0.045811831,0.045185841,0.044617014,0.04413024,0.043745117,0.043469989,0.043307537,0.043251355,0.043285041,0.043386856,0.043530289,0.043691484,0.043848503,0.043985286,0.044087974,0.044150235,0.044170296,0.044146445,0.044077066,0.043963589,0.043811121,0.043624989,0.043410337,0.04317099,0.042910181,0.042631139,0.042337094,0.042031276,0.041716916,0.041397214,0.041074231,0.040748499,0.040420449,0.040090507,0.039759104,0.039426666,0.039093622,0.038760401,0.038427431
30/10/2015,0.053775491,0.049307347,0.049221765,0.049689899,0.049767273,0.049615216,0.049330314,0.048944489,0.048463934,0.047895733,0.047258161,0.04657737,0.04588523,0.045214849,0.044596375,0.044054979,0.043610685,0.043272572,0.043044282,0.042920701,0.042887211,0.042924198,0.043007541,0.04311529,0.043227185,0.0433282,0.043405261,0.04345203,0.043466179,0.043445436,0.043387613,0.04329329,0.043166329,0.043010785,0.042830591,0.042628813,0.042408131,0.042171228,0.041920784,0.041659478,0.041389993,0.041114984,0.040836181,0.040554092,0.040269142,0.039981757,0.03969236,0.039401379,0.039109237,0.03881636,0.038523173
31/10/2015,0.053430322,0.048596792,0.048349451,0.048803555,0.048884996,0.048736221,0.048447964,0.048053444,0.047561684,0.046982683,0.046337315,0.045654002,0.04496663,0.044309896,0.043715169,0.04320832,0.04280961,0.042527623,0.042365218,0.042315957,0.042363443,0.042486008,0.042657323,0.042853386,0.043052017,0.043236617,0.043392676,0.04351302,0.043594784,0.043635159,0.043631431,0.043583922,0.043496504,0.043373253,0.043218161,0.04303464,0.04282585,0.042594949,0.042345095,0.042079449,0.041801167,0.041513382,0.041218202,0.040916407,0.040608688,0.040295737,0.039978246,0.039656907,0.039332411,0.039005451,0.038676717
01/11/2015,0.053183193,0.048300675,0.048078001,0.048524371,0.048544906,0.048315593,0.047957491,0.047512147,0.046987906,0.046391639,0.045740667,0.045060292,0.04438183,0.043738111,0.043159173,0.042670122,0.042290832,0.042029789,0.041889943,0.041864899,0.041938374,0.042088688,0.042289388,0.042516231,0.042746751,0.042963895,0.043152652,0.043305411,0.043418843,0.043489669,0.043514711,0.043493803,0.043430253,0.043327563,0.043189219,0.043018583,0.042818968,0.042593686,0.042346048,0.042079365,0.041796951,0.041502089,0.041197057,0.040882846,0.040560363,0.040230515,0.039894211,0.039552356,0.039205859,0.038855626,0.038502566
02/11/2015,0.053192571,0.04765811,0.047313867,0.047765423,0.047781412,0.04755444,0.04720917,0.046784217,0.04628469,0.045715595,0.045093612,0.044443884,0.043797618,0.043187398,0.042642793,0.042187875,0.041841235,0.041609399,0.041493249,0.041483951,0.041562805,0.04170564,0.041884262,0.042074087,0.042253121,0.042406885,0.042525495,0.042606745,0.042649694,0.042653407,0.042617022,0.042541842,0.042431556,0.042289978,0.04212081,0.041927008,0.041711227,0.041476121,0.041224343,0.040958546,0.040681385,0.040395486,0.040102604,0.039803424,0.039498565,0.039188649,0.038874294,0.03855612,0.038234748,0.037910798,0.03758489
03/11/2015,0.052287336,0.04742616,0.047072356,0.047591177,0.047645019,0.047445501,0.047120194,0.046710864,0.046225739,0.045671649,0.045065841,0.044433591,0.04380614,0.043216259,0.042693849,0.042263499,0.041944474,0.041743918,0.041663347,0.04169424,0.041818008,0.042010251,0.042242153,0.042488218,0.04272541,0.042937788,0.043114083,0.043251097,0.043346949,0.043399758,0.043407734,0.043371579,0.04329471,0.04318068,0.04303299,0.042854798,0.042649124,0.042418986,0.042167405,0.041897399,0.041611988,0.041314163,0.041005982,0.04068838,0.040362222,0.040028375,0.039687707,0.039341085,0.038989374,0.038633442,0.038274156
04/11/2015,0.052547531,0.047782702,0.047636029,0.048131621,0.048162093,0.04794136,0.047595563,0.047166201,0.046660787,0.046084921,0.045454644,0.044794235,0.044134135,0.043506665,0.042941607,0.042463874,0.042093429,0.04183861,0.041702406,0.041677821,0.041747972,0.041889988,0.042076329,0.042282434,0.042486058,0.042671602,0.042827912,0.042951529,0.043040224,0.04309177,0.04310403,0.043077286,0.043014412,0.042918414,0.042792259,0.042638673,0.042460292,0.042259748,0.042039674,0.041802704,0.041551471,0.041288583,0.041015848,0.040734122,0.040444204,0.040146897,0.039842999,0.039533313,0.039218637,0.038899773,0.038577522
05/11/2015,0.052456205,0.04774116,0.047426375,0.047866687,0.047902391,0.047715108,0.047426297,0.04707002,0.046645111,0.046150041,0.045595702,0.045002977,0.044400363,0.043819521,0.043290256,0.042838102,0.04248387,0.04223692,0.042101399,0.042071483,0.042131596,0.04226014,0.042430784,0.042619945,0.042806243,0.042974607,0.04311429,0.043222063,0.043295882,0.043333703,0.043333574,0.043295969,0.043223928,0.043120613,0.042989123,0.04283216,0.042652269,0.042451996,0.042233886,0.042000486,0.041754342,0.041497973,0.041233087,0.040960444,0.040680749,0.040394707,0.040103022,0.039806401,0.039505547,0.039201166,0.038893963
06/11/2015,0.051497396,0.046744369,0.046369314,0.046882628,0.046988272,0.046867369,0.046645102,0.046357532,0.046003027,0.045578383,0.045092498,0.044564763,0.044022772,0.043497952,0.043020412,0.042616649,0.042308709,0.042107122,0.042017202,0.042033633,0.042140838,0.042316651,0.042533691,0.042767307,0.042995134,0.043201305,0.043374542,0.043511583,0.043610409,0.043669001,0.043685447,0.043660483,0.043597611,0.043500465,0.043372583,0.043216919,0.043036204,0.042833171,0.04261055,0.042371073,0.04211747,0.041852444,0.041577824,0.041294428,0.04100302,0.040704364,0.040399224,0.040088362,0.039772543,0.03945253,0.039129086
07/11/2015,0.05214978,0.046460079,0.046498893,0.047015596,0.047102943,0.046999857,0.046827462,0.046611594,0.046342514,0.046009895,0.045615865,0.045173687,0.044705423,0.044237917,0.043797762,0.043409402,0.043093748,0.042861903,0.042720623,0.042666787,0.042688094,0.042766054,0.042877452,0.043001456,0.043119432,0.043218889,0.04329135,0.043334956,0.043348823,0.043332064,0.043283884,0.043205553,0.043100407,0.042971872,0.042823203,0.042656672,0.042474188,0.042277662,0.042069002,0.041850118,0.04162292,0.041389294,0.041150439,0.040906801,0.040658785,0.040406795,0.040151238,0.039892519,0.039631043,0.039367216,0.039101442
