time,1m,3m,6m,1y,2y,3y,5y,7y,10y,20y,30y
05/11/2013,0.06,0.05,0.08,0.1,0.32,0.6,1.39,2.06,2.69,3.46,3.76
04/11/2013,0.02,0.05,0.09,0.09,0.32,0.6,1.36,2.01,2.63,3.4,3.7
01/11/2013,0.03,0.04,0.08,0.1,0.33,0.61,1.37,2.03,2.65,3.4,3.69
31/10/2013,0.03,0.04,0.08,0.1,0.31,0.57,1.31,1.95,2.57,3.33,3.63
30/10/2013,0.05,0.04,0.09,0.11,0.33,0.58,1.3,1.93,2.55,3.33,3.63
29/10/2013,0.06,0.04,0.08,0.11,0.31,0.59,1.29,1.9,2.53,3.31,3.62
28/10/2013,0.02,0.04,0.08,0.11,0.32,0.59,1.31,1.91,2.54,3.31,3.61
25/10/2013,0.02,0.04,0.08,0.11,0.32,0.59,1.3,1.9,2.53,3.3,3.6
24/10/2013,0.02,0.03,0.07,0.12,0.33,0.59,1.32,1.92,2.53,3.3,3.61
23/10/2013,0.02,0.04,0.07,0.11,0.31,0.6,1.3,1.9,2.51,3.29,3.59
22/10/2013,0.04,0.04,0.07,0.1,0.31,0.59,1.3,1.92,2.54,3.31,3.61
21/10/2013,0.02,0.04,0.07,0.11,0.33,0.63,1.38,2.01,2.63,3.39,3.68
18/10/2013,0.01,0.04,0.08,0.12,0.33,0.62,1.35,1.98,2.6,3.36,3.65
17/10/2013,0.01,0.05,0.08,0.13,0.33,0.61,1.35,1.98,2.61,3.36,3.66
16/10/2013,0.14,0.1,0.11,0.15,0.34,0.64,1.41,2.06,2.69,3.43,3.72
15/10/2013,0.32,0.14,0.16,0.16,0.37,0.68,1.45,2.11,2.75,3.5,3.78
11/10/2013,0.25,0.08,0.07,0.14,0.35,0.66,1.42,2.07,2.7,3.45,3.74
10/10/2013,0.25,0.05,0.07,0.14,0.35,0.68,1.44,2.09,2.71,3.46,3.75
09/10/2013,0.26,0.05,0.08,0.15,0.37,0.68,1.43,2.06,2.68,3.43,3.73
08/10/2013,0.27,0.05,0.09,0.15,0.4,0.7,1.43,2.05,2.66,3.41,3.7
07/10/2013,0.13,0.03,0.06,0.12,0.37,0.66,1.41,2.03,2.65,3.41,3.7
04/10/2013,0.11,0.03,0.04,0.11,0.33,0.66,1.41,2.05,2.66,3.43,3.73
03/10/2013,0.12,0.03,0.05,0.11,0.33,0.61,1.36,1.99,2.62,3.4,3.71
02/10/2013,0.08,0.02,0.05,0.11,0.31,0.62,1.38,2.01,2.63,3.41,3.7
01/10/2013,0.1,0.02,0.04,0.1,0.33,0.66,1.42,2.04,2.66,3.43,3.72
30/09/2013,0.03,0.02,0.04,0.1,0.33,0.63,1.39,2.02,2.64,3.41,3.69
27/09/2013,0.03,0.02,0.03,0.1,0.34,0.64,1.4,2.02,2.64,3.4,3.68
26/09/2013,0.04,0,0.03,0.09,0.34,0.67,1.43,2.05,2.66,3.41,3.69
25/09/2013,0.02,0.02,0.05,0.1,0.36,0.66,1.41,2.01,2.63,3.37,3.65
24/09/2013,0.02,0.02,0.05,0.1,0.35,0.67,1.44,2.05,2.67,3.4,3.67
23/09/2013,0.01,0.02,0.05,0.1,0.35,0.68,1.48,2.1,2.72,3.46,3.73
20/09/2013,0.01,0.01,0.05,0.11,0.34,0.69,1.5,2.13,2.75,3.5,3.77
19/09/2013,0,0.01,0.03,0.1,0.34,0.69,1.49,2.13,2.76,3.52,3.8
18/09/2013,0.01,0.01,0.04,0.11,0.34,0.67,1.43,2.05,2.69,3.46,3.75
17/09/2013,0.01,0.01,0.04,0.12,0.39,0.78,1.62,2.26,2.86,3.57,3.84
16/09/2013,0.01,0.02,0.04,0.13,0.41,0.8,1.65,2.27,2.88,3.61,3.87
13/09/2013,0.01,0.01,0.02,0.13,0.45,0.87,1.71,2.32,2.9,3.59,3.84
12/09/2013,0.01,0.01,0.02,0.13,0.45,0.87,1.72,2.34,2.92,3.6,3.85
11/09/2013,0.01,0.02,0.05,0.12,0.47,0.88,1.72,2.34,2.93,3.61,3.85
10/09/2013,0.01,0.02,0.04,0.13,0.5,0.92,1.78,2.4,2.96,3.65,3.88
09/09/2013,0.02,0.02,0.04,0.12,0.45,0.87,1.71,2.34,2.9,3.6,3.84
06/09/2013,0.02,0.02,0.05,0.14,0.46,0.91,1.77,2.38,2.94,3.62,3.87
05/09/2013,0.03,0.02,0.06,0.16,0.52,0.97,1.85,2.45,2.98,3.64,3.88
04/09/2013,0.02,0.02,0.05,0.14,0.46,0.89,1.74,2.36,2.9,3.56,3.8
03/09/2013,0.03,0.02,0.05,0.14,0.43,0.83,1.68,2.31,2.86,3.54,3.79
30/08/2013,0.02,0.03,0.05,0.13,0.39,0.79,1.62,2.24,2.78,3.46,3.7
29/08/2013,0.03,0.02,0.06,0.14,0.39,0.79,1.6,2.2,2.75,3.45,3.7
28/08/2013,0.04,0.03,0.07,0.14,0.4,0.79,1.62,2.22,2.78,3.5,3.75
27/08/2013,0.04,0.05,0.07,0.12,0.38,0.77,1.56,2.15,2.72,3.45,3.7
26/08/2013,0.03,0.04,0.07,0.13,0.41,0.79,1.61,2.23,2.79,3.52,3.77
23/08/2013,0.02,0.03,0.06,0.14,0.4,0.8,1.66,2.27,2.82,3.55,3.8
22/08/2013,0.01,0.03,0.06,0.14,0.42,0.82,1.71,2.34,2.9,3.63,3.88
21/08/2013,0.02,0.04,0.07,0.14,0.38,0.76,1.64,2.3,2.87,3.64,3.9
20/08/2013,0.03,0.04,0.07,0.13,0.36,0.73,1.57,2.22,2.82,3.59,3.86
19/08/2013,0.03,0.06,0.08,0.13,0.36,0.76,1.63,2.29,2.88,3.64,3.89
16/08/2013,0.05,0.05,0.08,0.13,0.36,0.73,1.6,2.25,2.84,3.61,3.86
15/08/2013,0.05,0.05,0.08,0.13,0.36,0.7,1.54,2.18,2.77,3.54,3.81
14/08/2013,0.06,0.05,0.07,0.12,0.34,0.67,1.48,2.12,2.71,3.48,3.75
13/08/2013,0.06,0.06,0.08,0.12,0.34,0.68,1.49,2.13,2.71,3.48,3.75
12/08/2013,0.05,0.06,0.08,0.12,0.32,0.62,1.39,2.01,2.61,3.39,3.67
09/08/2013,0.05,0.05,0.07,0.11,0.32,0.61,1.36,1.98,2.57,3.36,3.63
08/08/2013,0.05,0.05,0.07,0.12,0.3,0.61,1.36,1.98,2.58,3.37,3.65
07/08/2013,0.05,0.05,0.08,0.12,0.32,0.61,1.38,2,2.61,3.37,3.68
06/08/2013,0.05,0.04,0.08,0.12,0.32,0.62,1.39,2.04,2.67,3.42,3.73
05/08/2013,0.03,0.05,0.08,0.12,0.32,0.61,1.39,2.04,2.67,3.42,3.73
02/08/2013,0.02,0.04,0.07,0.11,0.3,0.59,1.36,2.01,2.63,3.39,3.69
01/08/2013,0.02,0.04,0.08,0.13,0.35,0.65,1.49,2.15,2.74,3.48,3.77
31/07/2013,0.03,0.04,0.08,0.11,0.31,0.61,1.38,2,2.6,3.34,3.64
30/07/2013,0.03,0.04,0.07,0.11,0.33,0.62,1.39,2.02,2.63,3.36,3.67
29/07/2013,0.01,0.03,0.07,0.11,0.33,0.61,1.37,2,2.61,3.35,3.66
26/07/2013,0.02,0.03,0.07,0.11,0.31,0.59,1.36,1.98,2.58,3.31,3.61
25/07/2013,0.02,0.02,0.06,0.12,0.32,0.62,1.38,2,2.61,3.34,3.65
24/07/2013,0.02,0.03,0.07,0.12,0.34,0.64,1.4,2,2.61,3.34,3.65
23/07/2013,0.02,0.02,0.07,0.12,0.33,0.6,1.33,1.92,2.53,3.27,3.58
22/07/2013,0.01,0.04,0.07,0.1,0.32,0.59,1.32,1.9,2.5,3.25,3.55
19/07/2013,0.01,0.03,0.07,0.11,0.32,0.59,1.31,1.9,2.5,3.25,3.56
18/07/2013,0.01,0.03,0.07,0.11,0.32,0.61,1.35,1.95,2.56,3.32,3.63
17/07/2013,0.02,0.03,0.08,0.11,0.32,0.6,1.33,1.91,2.52,3.27,3.57
16/07/2013,0.02,0.03,0.07,0.1,0.34,0.64,1.38,1.95,2.55,3.28,3.58
15/07/2013,0.02,0.04,0.07,0.11,0.34,0.66,1.4,1.97,2.57,3.3,3.61
12/07/2013,0.02,0.04,0.07,0.12,0.37,0.66,1.43,2,2.61,3.34,3.64
11/07/2013,0.02,0.04,0.07,0.13,0.34,0.65,1.4,1.99,2.6,3.33,3.64
10/07/2013,0.03,0.04,0.08,0.13,0.38,0.73,1.54,2.12,2.7,3.4,3.68
09/07/2013,0.04,0.04,0.08,0.14,0.37,0.71,1.5,2.08,2.65,3.36,3.64
08/07/2013,0.02,0.05,0.07,0.14,0.37,0.71,1.51,2.11,2.65,3.35,3.63
05/07/2013,0.03,0.04,0.08,0.15,0.4,0.77,1.6,2.19,2.73,3.41,3.68
03/07/2013,0.03,0.05,0.08,0.14,0.36,0.67,1.42,1.97,2.52,3.22,3.49
02/07/2013,0.02,0.03,0.08,0.14,0.34,0.64,1.38,1.92,2.48,3.18,3.47
01/07/2013,0.01,0.04,0.09,0.15,0.34,0.65,1.39,1.93,2.5,3.19,3.48
28/06/2013,0.02,0.04,0.1,0.15,0.36,0.66,1.41,1.96,2.52,3.22,3.52
27/06/2013,0.02,0.06,0.11,0.15,0.36,0.66,1.38,1.91,2.49,3.22,3.54
26/06/2013,0.02,0.06,0.11,0.16,0.39,0.69,1.45,1.98,2.55,3.27,3.58
25/06/2013,0.03,0.06,0.11,0.17,0.43,0.74,1.49,2.03,2.6,3.31,3.6
24/06/2013,0.01,0.06,0.11,0.16,0.42,0.73,1.48,2.02,2.57,3.27,3.56
21/06/2013,0.02,0.05,0.09,0.13,0.38,0.7,1.42,1.95,2.52,3.26,3.56
20/06/2013,0.03,0.05,0.09,0.14,0.33,0.62,1.31,1.84,2.41,3.18,3.49
19/06/2013,0.04,0.05,0.08,0.13,0.31,0.58,1.24,1.76,2.33,3.09,3.41
18/06/2013,0.04,0.05,0.08,0.13,0.27,0.48,1.07,1.58,2.2,3,3.34
17/06/2013,0.05,0.05,0.08,0.13,0.27,0.49,1.06,1.57,2.19,3.01,3.35
14/06/2013,0.04,0.05,0.08,0.13,0.29,0.49,1.04,1.53,2.14,2.95,3.28
13/06/2013,0.04,0.05,0.08,0.14,0.32,0.55,1.11,1.6,2.19,2.99,3.33
12/06/2013,0.04,0.05,0.08,0.14,0.34,0.57,1.15,1.64,2.25,3.04,3.37
11/06/2013,0.05,0.05,0.08,0.14,0.34,0.57,1.12,1.61,2.2,3,3.33
10/06/2013,0.04,0.05,0.08,0.14,0.32,0.55,1.13,1.62,2.22,3.03,3.36
07/06/2013,0.04,0.04,0.07,0.14,0.32,0.52,1.1,1.59,2.17,2.98,3.33
06/06/2013,0.04,0.05,0.08,0.14,0.3,0.48,1.01,1.49,2.08,2.89,3.23
05/06/2013,0.04,0.05,0.08,0.14,0.3,0.48,1.02,1.52,2.1,2.9,3.25
04/06/2013,0.05,0.04,0.08,0.14,0.32,0.48,1.05,1.55,2.14,2.95,3.3
03/06/2013,0.03,0.05,0.08,0.14,0.3,0.5,1.03,1.53,2.13,2.92,3.27
31/05/2013,0.03,0.04,0.07,0.14,0.3,0.52,1.05,1.55,2.16,2.95,3.3
30/05/2013,0.02,0.04,0.07,0.13,0.31,0.49,1.01,1.51,2.13,2.92,3.28
29/05/2013,0.04,0.05,0.08,0.14,0.3,0.49,1.02,1.51,2.13,2.91,3.27
28/05/2013,0.02,0.05,0.09,0.13,0.29,0.49,1.02,1.53,2.15,2.95,3.31
24/05/2013,0.03,0.04,0.07,0.12,0.26,0.41,0.9,1.39,2.01,2.8,3.18
23/05/2013,0.03,0.05,0.08,0.12,0.26,0.42,0.91,1.4,2.02,2.82,3.2
22/05/2013,0.04,0.04,0.08,0.11,0.26,0.41,0.91,1.4,2.03,2.83,3.21
21/05/2013,0.04,0.04,0.09,0.12,0.26,0.39,0.84,1.31,1.94,2.75,3.14
20/05/2013,0.01,0.05,0.09,0.12,0.26,0.4,0.85,1.33,1.97,2.79,3.18
17/05/2013,0.01,0.04,0.08,0.12,0.26,0.4,0.84,1.32,1.95,2.77,3.17
16/05/2013,0,0.03,0.08,0.12,0.23,0.37,0.79,1.25,1.87,2.69,3.09
15/05/2013,0.01,0.04,0.09,0.12,0.26,0.4,0.84,1.32,1.94,2.76,3.16
14/05/2013,0.01,0.05,0.09,0.12,0.26,0.41,0.85,1.33,1.96,2.77,3.17
13/05/2013,0.02,0.05,0.08,0.13,0.24,0.4,0.83,1.3,1.92,2.73,3.13
10/05/2013,0.02,0.04,0.08,0.11,0.26,0.38,0.82,1.28,1.9,2.7,3.1
09/05/2013,0.02,0.04,0.08,0.11,0.22,0.35,0.75,1.2,1.81,2.6,3.01
08/05/2013,0.01,0.04,0.08,0.11,0.22,0.35,0.75,1.2,1.81,2.61,2.99
07/05/2013,0.01,0.04,0.08,0.1,0.22,0.35,0.75,1.21,1.82,2.62,3
06/05/2013,0.01,0.04,0.08,0.11,0.22,0.34,0.74,1.19,1.8,2.6,2.98
03/05/2013,0.02,0.05,0.08,0.11,0.22,0.34,0.73,1.17,1.78,2.58,2.96
02/05/2013,0.02,0.05,0.08,0.11,0.2,0.3,0.65,1.07,1.66,2.44,2.82
01/05/2013,0.03,0.06,0.08,0.11,0.2,0.3,0.65,1.07,1.66,2.44,2.83
30/04/2013,0.03,0.05,0.09,0.11,0.22,0.32,0.68,1.11,1.7,2.49,2.88
29/04/2013,0.03,0.05,0.08,0.12,0.2,0.32,0.68,1.1,1.7,2.49,2.88
26/04/2013,0.04,0.05,0.09,0.12,0.22,0.32,0.68,1.1,1.7,2.47,2.87
25/04/2013,0.04,0.05,0.08,0.12,0.23,0.35,0.71,1.15,1.74,2.52,2.91
24/04/2013,0.05,0.06,0.09,0.13,0.23,0.34,0.7,1.13,1.73,2.5,2.89
23/04/2013,0.04,0.05,0.09,0.12,0.23,0.35,0.71,1.14,1.74,2.52,2.9
22/04/2013,0.04,0.05,0.09,0.12,0.24,0.35,0.7,1.13,1.72,2.5,2.88
19/04/2013,0.04,0.05,0.09,0.12,0.24,0.35,0.72,1.14,1.73,2.5,2.88
18/04/2013,0.03,0.05,0.09,0.12,0.24,0.35,0.71,1.13,1.72,2.49,2.87
17/04/2013,0.05,0.06,0.09,0.13,0.24,0.35,0.71,1.13,1.73,2.51,2.89
16/04/2013,0.06,0.06,0.09,0.13,0.24,0.33,0.71,1.15,1.75,2.53,2.91
15/04/2013,0.04,0.06,0.09,0.12,0.22,0.32,0.69,1.12,1.72,2.5,2.88
12/04/2013,0.05,0.06,0.09,0.11,0.22,0.33,0.7,1.14,1.75,2.54,2.92
11/04/2013,0.06,0.07,0.1,0.12,0.24,0.35,0.74,1.2,1.82,2.62,3.01
10/04/2013,0.07,0.07,0.1,0.12,0.24,0.36,0.74,1.21,1.84,2.63,3.01
09/04/2013,0.06,0.06,0.1,0.13,0.24,0.34,0.7,1.16,1.78,2.57,2.94
08/04/2013,0.05,0.07,0.1,0.13,0.24,0.34,0.71,1.15,1.76,2.54,2.91
05/04/2013,0.05,0.07,0.1,0.13,0.24,0.33,0.68,1.12,1.72,2.5,2.87
04/04/2013,0.07,0.07,0.1,0.13,0.22,0.33,0.69,1.15,1.78,2.6,2.99
03/04/2013,0.06,0.06,0.1,0.13,0.24,0.34,0.73,1.2,1.83,2.66,3.05
02/04/2013,0.06,0.07,0.11,0.14,0.25,0.36,0.78,1.26,1.88,2.72,3.1
01/04/2013,0.06,0.08,0.11,0.14,0.23,0.36,0.76,1.23,1.86,2.7,3.08
28/03/2013,0.04,0.07,0.11,0.14,0.25,0.36,0.77,1.24,1.87,2.71,3.1
27/03/2013,0.06,0.09,0.12,0.14,0.25,0.36,0.76,1.22,1.87,2.71,3.09
26/03/2013,0.08,0.07,0.11,0.14,0.25,0.38,0.79,1.27,1.92,2.75,3.13
25/03/2013,0.06,0.08,0.11,0.14,0.24,0.38,0.8,1.28,1.93,2.76,3.14
22/03/2013,0.07,0.07,0.11,0.14,0.26,0.39,0.8,1.29,1.93,2.75,3.13
21/03/2013,0.08,0.07,0.11,0.14,0.27,0.38,0.81,1.3,1.95,2.77,3.15
20/03/2013,0.08,0.07,0.11,0.15,0.26,0.38,0.81,1.32,1.96,2.8,3.19
19/03/2013,0.08,0.07,0.11,0.15,0.24,0.37,0.79,1.28,1.92,2.75,3.13
18/03/2013,0.07,0.07,0.11,0.15,0.26,0.38,0.81,1.31,1.96,2.79,3.18
15/03/2013,0.07,0.09,0.11,0.14,0.25,0.4,0.84,1.35,2.01,2.85,3.22
14/03/2013,0.08,0.1,0.12,0.15,0.27,0.42,0.88,1.4,2.04,2.87,3.25
13/03/2013,0.09,0.09,0.12,0.15,0.27,0.42,0.89,1.41,2.04,2.85,3.22
12/03/2013,0.1,0.1,0.12,0.15,0.27,0.41,0.88,1.4,2.03,2.85,3.22
11/03/2013,0.09,0.1,0.12,0.15,0.27,0.43,0.9,1.43,2.07,2.89,3.26
08/03/2013,0.09,0.1,0.11,0.15,0.27,0.42,0.9,1.43,2.06,2.89,3.25
07/03/2013,0.1,0.1,0.11,0.15,0.25,0.4,0.85,1.36,2,2.82,3.2
06/03/2013,0.09,0.1,0.12,0.15,0.25,0.38,0.81,1.31,1.95,2.77,3.15
05/03/2013,0.09,0.08,0.12,0.15,0.25,0.36,0.77,1.27,1.9,2.72,3.1
04/03/2013,0.07,0.11,0.12,0.16,0.24,0.35,0.76,1.25,1.88,2.7,3.08
01/03/2013,0.07,0.11,0.12,0.16,0.25,0.35,0.75,1.23,1.86,2.68,3.06
28/02/2013,0.07,0.11,0.13,0.17,0.25,0.36,0.77,1.26,1.89,2.71,3.1
27/02/2013,0.11,0.11,0.13,0.17,0.27,0.36,0.78,1.28,1.91,2.72,3.11
26/02/2013,0.11,0.14,0.14,0.17,0.25,0.37,0.78,1.25,1.88,2.69,3.08
25/02/2013,0.09,0.12,0.14,0.16,0.25,0.37,0.78,1.25,1.88,2.69,3.08
22/02/2013,0.11,0.13,0.14,0.16,0.27,0.4,0.84,1.34,1.97,2.77,3.15
21/02/2013,0.12,0.13,0.13,0.16,0.26,0.4,0.86,1.36,1.99,2.79,3.17
20/02/2013,0.12,0.12,0.13,0.17,0.27,0.42,0.88,1.38,2.02,2.82,3.2
19/02/2013,0.09,0.12,0.13,0.17,0.29,0.44,0.89,1.41,2.03,2.83,3.21
15/02/2013,0.09,0.1,0.13,0.17,0.29,0.42,0.87,1.38,2.01,2.8,3.18
14/02/2013,0.1,0.11,0.13,0.16,0.27,0.42,0.86,1.37,2,2.79,3.17
13/02/2013,0.09,0.1,0.12,0.15,0.29,0.44,0.92,1.43,2.05,2.86,3.23
12/02/2013,0.08,0.09,0.12,0.14,0.29,0.41,0.88,1.38,2.02,2.81,3.19
11/02/2013,0.05,0.09,0.12,0.15,0.27,0.4,0.85,1.35,1.99,2.78,3.16
08/02/2013,0.03,0.07,0.11,0.14,0.25,0.39,0.84,1.34,1.99,2.79,3.17
07/02/2013,0.03,0.07,0.11,0.15,0.25,0.39,0.83,1.34,1.99,2.78,3.17
06/02/2013,0.06,0.07,0.12,0.15,0.27,0.39,0.84,1.35,2,2.79,3.18
05/02/2013,0.06,0.07,0.11,0.15,0.27,0.41,0.88,1.39,2.04,2.83,3.21
04/02/2013,0.03,0.07,0.11,0.15,0.25,0.38,0.85,1.36,2,2.79,3.17
01/02/2013,0.02,0.06,0.11,0.15,0.27,0.4,0.88,1.4,2.04,2.83,3.21
31/01/2013,0.04,0.07,0.12,0.15,0.27,0.42,0.88,1.38,2.02,2.79,3.17
30/01/2013,0.04,0.07,0.11,0.15,0.27,0.42,0.88,1.39,2.03,2.8,3.19
29/01/2013,0.03,0.07,0.11,0.15,0.3,0.43,0.9,1.4,2.03,2.79,3.18
28/01/2013,0.03,0.07,0.11,0.16,0.29,0.45,0.89,1.38,2,2.76,3.15
25/01/2013,0.06,0.08,0.11,0.15,0.28,0.42,0.87,1.36,1.98,2.75,3.14
24/01/2013,0.06,0.08,0.1,0.15,0.23,0.37,0.78,1.26,1.88,2.64,3.04
23/01/2013,0.06,0.08,0.1,0.15,0.26,0.37,0.76,1.24,1.86,2.62,3.02
22/01/2013,0.04,0.08,0.1,0.14,0.26,0.38,0.76,1.25,1.86,2.62,3.02
18/01/2013,0.04,0.08,0.1,0.14,0.26,0.38,0.77,1.26,1.87,2.63,3.03
17/01/2013,0.05,0.07,0.11,0.14,0.28,0.39,0.79,1.29,1.89,2.66,3.06
16/01/2013,0.07,0.08,0.11,0.14,0.26,0.36,0.75,1.23,1.84,2.61,3.01
15/01/2013,0.09,0.09,0.11,0.14,0.26,0.36,0.75,1.24,1.86,2.62,3.02
14/01/2013,0.05,0.08,0.11,0.14,0.26,0.37,0.78,1.27,1.89,2.65,3.05
11/01/2013,0.04,0.07,0.1,0.14,0.26,0.37,0.78,1.28,1.89,2.65,3.05
10/01/2013,0.05,0.06,0.1,0.14,0.26,0.37,0.8,1.3,1.91,2.68,3.08
09/01/2013,0.04,0.06,0.09,0.13,0.24,0.37,0.77,1.27,1.88,2.65,3.06
08/01/2013,0.06,0.07,0.11,0.14,0.25,0.38,0.79,1.28,1.89,2.66,3.06
07/01/2013,0.05,0.07,0.11,0.15,0.27,0.41,0.82,1.31,1.92,2.7,3.1
04/01/2013,0.06,0.07,0.11,0.15,0.27,0.41,0.82,1.32,1.93,2.7,3.1
03/01/2013,0.06,0.08,0.12,0.15,0.27,0.4,0.81,1.31,1.92,2.7,3.12
02/01/2013,0.07,0.08,0.12,0.15,0.27,0.37,0.76,1.25,1.86,2.63,3.04
31/12/2012,0.02,0.05,0.11,0.16,0.25,0.36,0.72,1.18,1.78,2.54,2.95
28/12/2012,0,0.01,0.1,0.15,0.27,0.36,0.72,1.15,1.73,2.47,2.88
27/12/2012,0.01,0.08,0.12,0.15,0.26,0.37,0.72,1.15,1.74,2.48,2.89
26/12/2012,0.05,0.09,0.13,0.16,0.26,0.39,0.76,1.2,1.77,2.52,2.94
24/12/2012,0.03,0.06,0.11,0.16,0.26,0.38,0.77,1.22,1.79,2.53,2.94
21/12/2012,0.02,0.06,0.12,0.15,0.26,0.38,0.75,1.2,1.77,2.52,2.93
20/12/2012,0.02,0.06,0.1,0.15,0.28,0.39,0.77,1.24,1.81,2.57,2.98
19/12/2012,0.03,0.05,0.1,0.15,0.28,0.39,0.77,1.24,1.82,2.58,2.99
18/12/2012,0.04,0.06,0.12,0.16,0.28,0.39,0.78,1.25,1.84,2.59,3
17/12/2012,0.01,0.05,0.1,0.13,0.25,0.37,0.74,1.2,1.78,2.53,2.94
14/12/2012,0.01,0.04,0.09,0.13,0.24,0.34,0.7,1.15,1.72,2.46,2.87
13/12/2012,0.02,0.06,0.11,0.14,0.27,0.34,0.7,1.15,1.74,2.49,2.9
12/12/2012,0.04,0.07,0.1,0.14,0.25,0.32,0.66,1.11,1.72,2.48,2.9
11/12/2012,0.04,0.08,0.13,0.16,0.24,0.32,0.64,1.06,1.66,2.41,2.83
10/12/2012,0.05,0.09,0.14,0.18,0.24,0.33,0.62,1.04,1.63,2.38,2.8
07/12/2012,0.06,0.09,0.14,0.18,0.25,0.33,0.63,1.04,1.64,2.39,2.81
06/12/2012,0.07,0.1,0.14,0.18,0.25,0.32,0.6,1,1.59,2.33,2.76
05/12/2012,0.07,0.1,0.14,0.18,0.25,0.32,0.61,1.02,1.6,2.35,2.78
04/12/2012,0.07,0.1,0.15,0.18,0.25,0.34,0.63,1.04,1.62,2.36,2.78
03/12/2012,0.13,0.1,0.14,0.18,0.25,0.34,0.63,1.05,1.63,2.37,2.8
30/11/2012,0.11,0.08,0.13,0.18,0.25,0.34,0.61,1.04,1.62,2.37,2.81
29/11/2012,0.16,0.09,0.15,0.18,0.25,0.35,0.63,1.04,1.62,2.37,2.79
28/11/2012,0.17,0.1,0.14,0.18,0.27,0.35,0.64,1.05,1.63,2.36,2.79
27/11/2012,0.17,0.1,0.15,0.18,0.27,0.36,0.66,1.07,1.64,2.38,2.79
26/11/2012,0.14,0.1,0.15,0.17,0.27,0.36,0.68,1.09,1.66,2.39,2.8
23/11/2012,0.16,0.1,0.14,0.19,0.29,0.37,0.7,1.12,1.7,2.42,2.83
21/11/2012,0.17,0.1,0.14,0.17,0.27,0.37,0.69,1.11,1.69,2.42,2.83
20/11/2012,0.15,0.08,0.14,0.16,0.27,0.36,0.67,1.09,1.66,2.4,2.82
19/11/2012,0.06,0.09,0.14,0.16,0.25,0.33,0.64,1.04,1.61,2.34,2.76
16/11/2012,0.07,0.06,0.13,0.16,0.24,0.32,0.62,1.01,1.58,2.31,2.73
15/11/2012,0.13,0.08,0.14,0.17,0.24,0.32,0.62,1.02,1.58,2.3,2.72
14/11/2012,0.15,0.1,0.15,0.18,0.25,0.33,0.63,1.03,1.59,2.31,2.73
13/11/2012,0.12,0.11,0.15,0.18,0.27,0.33,0.63,1.02,1.59,2.31,2.72
09/11/2012,0.13,0.09,0.15,0.18,0.27,0.35,0.65,1.04,1.61,2.34,2.75
08/11/2012,0.13,0.1,0.15,0.2,0.27,0.35,0.65,1.04,1.62,2.35,2.77
07/11/2012,0.12,0.1,0.14,0.18,0.27,0.36,0.67,1.08,1.68,2.42,2.83
06/11/2012,0.12,0.1,0.15,0.19,0.3,0.41,0.75,1.19,1.78,2.52,2.92
05/11/2012,0.09,0.11,0.15,0.19,0.28,0.38,0.7,1.13,1.72,2.47,2.88
02/11/2012,0.08,0.09,0.15,0.19,0.28,0.38,0.73,1.16,1.75,2.51,2.91
01/11/2012,0.06,0.09,0.15,0.18,0.3,0.38,0.73,1.16,1.75,2.5,2.89
31/10/2012,0.09,0.11,0.16,0.18,0.3,0.38,0.72,1.14,1.72,2.46,2.85
29/10/2012,0.13,0.14,0.16,0.18,0.3,0.4,0.74,1.16,1.74,2.48,2.87
26/10/2012,0.12,0.12,0.15,0.19,0.3,0.41,0.76,1.2,1.78,2.53,2.92
25/10/2012,0.13,0.11,0.16,0.19,0.31,0.43,0.82,1.28,1.86,2.6,2.98
24/10/2012,0.13,0.11,0.16,0.18,0.29,0.4,0.76,1.21,1.8,2.55,2.93
23/10/2012,0.11,0.11,0.15,0.18,0.29,0.41,0.77,1.21,1.79,2.53,2.91
22/10/2012,0.1,0.1,0.15,0.19,0.32,0.42,0.79,1.25,1.83,2.57,2.95
19/10/2012,0.11,0.1,0.14,0.18,0.3,0.41,0.77,1.21,1.79,2.55,2.94
18/10/2012,0.12,0.1,0.15,0.18,0.29,0.41,0.79,1.26,1.86,2.63,3.02
17/10/2012,0.13,0.11,0.15,0.18,0.3,0.41,0.78,1.24,1.83,2.6,2.98
16/10/2012,0.13,0.09,0.15,0.18,0.27,0.36,0.7,1.15,1.75,2.51,2.91
15/10/2012,0.1,0.11,0.15,0.19,0.27,0.34,0.67,1.09,1.7,2.45,2.85
12/10/2012,0.12,0.11,0.15,0.18,0.27,0.34,0.67,1.09,1.69,2.44,2.83
11/10/2012,0.12,0.1,0.14,0.18,0.28,0.34,0.67,1.09,1.7,2.45,2.86
10/10/2012,0.12,0.1,0.15,0.18,0.27,0.35,0.66,1.09,1.72,2.48,2.89
09/10/2012,0.11,0.1,0.15,0.18,0.25,0.35,0.67,1.11,1.74,2.52,2.93
05/10/2012,0.1,0.11,0.15,0.18,0.27,0.34,0.67,1.12,1.75,2.55,2.96
04/10/2012,0.1,0.1,0.14,0.18,0.23,0.32,0.63,1.07,1.7,2.48,2.89
03/10/2012,0.09,0.09,0.14,0.16,0.23,0.31,0.61,1.02,1.64,2.42,2.82
02/10/2012,0.09,0.09,0.14,0.16,0.23,0.31,0.61,1.03,1.64,2.41,2.81
01/10/2012,0.05,0.09,0.14,0.17,0.25,0.31,0.62,1.04,1.64,2.41,2.81
